,state,action,reward,next_state,done
24,"[157.09553528 160.21432495 158.62007141 155.77030945 155.44148254
 156.31832886]",1,2.6205389404296877,"[160.21432495 158.62007141 155.77030945 155.44148254 156.31832886
 156.89627075]",False
25,"[160.21432495 158.62007141 155.77030945 155.44148254 156.31832886
 156.89627075]",2,1.72382568359375,"[158.62007141 155.77030945 155.44148254 156.31832886 156.89627075
 155.16247559]",False
26,"[158.62007141 155.77030945 155.44148254 156.31832886 156.89627075
 155.16247559]",1,-3.47759033203125,"[155.77030945 155.44148254 156.31832886 156.89627075 155.16247559
 157.38449097]",False
27,"[155.77030945 155.44148254 156.31832886 156.89627075 155.16247559
 157.38449097]",0,4.43403076171875,"[155.44148254 156.31832886 156.89627075 155.16247559 157.38449097
 159.34744263]",False
28,"[155.44148254 156.31832886 156.89627075 155.16247559 157.38449097
 159.34744263]",2,5.86885498046875,"[156.31832886 156.89627075 155.16247559 157.38449097 159.34744263
 160.52323914]",False
29,"[156.31832886 156.89627075 155.16247559 157.38449097 159.34744263
 160.52323914]",0,2.331593017578125,"[156.89627075 155.16247559 157.38449097 159.34744263 160.52323914
 157.38449097]",False
30,"[156.89627075 155.16247559 157.38449097 159.34744263 160.52323914
 157.38449097]",2,-9.436244506835937,"[155.16247559 157.38449097 159.34744263 160.52323914 157.38449097
 173.06814575]",False
31,"[155.16247559 157.38449097 159.34744263 160.52323914 157.38449097
 173.06814575]",1,31.3573095703125,"[157.38449097 159.34744263 160.52323914 157.38449097 173.06814575
 167.2988739 ]",False
32,"[157.38449097 159.34744263 160.52323914 157.38449097 173.06814575
 167.2988739 ]",1,-11.538543701171875,"[159.34744263 160.52323914 157.38449097 173.06814575 167.2988739
 164.05055237]",False
33,"[159.34744263 160.52323914 157.38449097 173.06814575 167.2988739
 164.05055237]",0,-6.50664306640625,"[160.52323914 157.38449097 173.06814575 167.2988739  164.05055237
 164.97721863]",False
34,"[160.52323914 157.38449097 173.06814575 167.2988739  164.05055237
 164.97721863]",2,2.759998779296875,"[157.38449097 173.06814575 167.2988739  164.05055237 164.97721863
 167.85687256]",False
35,"[157.38449097 173.06814575 167.2988739  164.05055237 164.97721863
 167.85687256]",2,5.759307861328125,"[173.06814575 167.2988739  164.05055237 164.97721863 167.85687256
 168.38497925]",False
36,"[173.06814575 167.2988739  164.05055237 164.97721863 167.85687256
 168.38497925]",2,0.528106689453125,"[167.2988739  164.05055237 164.97721863 167.85687256 168.38497925
 169.22195435]",False
37,"[167.2988739  164.05055237 164.97721863 167.85687256 168.38497925
 169.22195435]",2,0.0,"[164.05055237 164.97721863 167.85687256 168.38497925 169.22195435
 172.36070251]",False
38,"[164.05055237 164.97721863 167.85687256 168.38497925 169.22195435
 172.36070251]",0,-0.02,"[164.97721863 167.85687256 168.38497925 169.22195435 172.36070251
 170.54721069]",False
39,"[164.97721863 167.85687256 168.38497925 169.22195435 172.36070251
 170.54721069]",1,-1.8234918212890625,"[167.85687256 168.38497925 169.22195435 172.36070251 170.54721069
 170.9657135 ]",False
40,"[167.85687256 168.38497925 169.22195435 172.36070251 170.54721069
 170.9657135 ]",0,0.4085028076171875,"[168.38497925 169.22195435 172.36070251 170.54721069 170.9657135
 169.68031311]",False
41,"[168.38497925 169.22195435 172.36070251 170.54721069 170.9657135
 169.68031311]",0,-2.57080078125,"[169.22195435 172.36070251 170.54721069 170.9657135  169.68031311
 170.28813171]",False
42,"[169.22195435 172.36070251 170.54721069 170.9657135  169.68031311
 170.28813171]",0,1.823455810546875,"[172.36070251 170.54721069 170.9657135  169.68031311 170.28813171
 171.31445312]",False
43,"[172.36070251 170.54721069 170.9657135  169.68031311 170.28813171
 171.31445312]",2,4.08528564453125,"[170.54721069 170.9657135  169.68031311 170.28813171 171.31445312
 173.25747681]",False
44,"[170.54721069 170.9657135  169.68031311 170.28813171 171.31445312
 173.25747681]",2,5.829071044921875,"[170.9657135  169.68031311 170.28813171 171.31445312 173.25747681
 174.80192566]",False
45,"[170.9657135  169.68031311 170.28813171 171.31445312 173.25747681
 174.80192566]",2,3.088897705078125,"[169.68031311 170.28813171 171.31445312 173.25747681 174.80192566
 176.65524292]",False
46,"[169.68031311 170.28813171 171.31445312 173.25747681 174.80192566
 176.65524292]",0,1.8333172607421875,"[170.28813171 171.31445312 173.25747681 174.80192566 176.65524292
 177.82107544]",False
47,"[170.28813171 171.31445312 173.25747681 174.80192566 176.65524292
 177.82107544]",2,2.3116650390625,"[171.31445312 173.25747681 174.80192566 176.65524292 177.82107544
 178.89720154]",False
48,"[171.31445312 173.25747681 174.80192566 176.65524292 177.82107544
 178.89720154]",2,1.0761260986328125,"[173.25747681 174.80192566 176.65524292 177.82107544 178.89720154
 177.36271667]",False
49,"[173.25747681 174.80192566 176.65524292 177.82107544 178.89720154
 177.36271667]",1,-0.01,"[174.80192566 176.65524292 177.82107544 178.89720154 177.36271667
 174.4332428 ]",False
50,"[174.80192566 176.65524292 177.82107544 178.89720154 177.36271667
 174.4332428 ]",2,-0.01,"[176.65524292 177.82107544 178.89720154 177.36271667 174.4332428
 175.69871521]",False
51,"[176.65524292 177.82107544 178.89720154 177.36271667 174.4332428
 175.69871521]",1,-0.01,"[177.82107544 178.89720154 177.36271667 174.4332428  175.69871521
 177.38264465]",False
52,"[177.82107544 178.89720154 177.36271667 174.4332428  175.69871521
 177.38264465]",0,-0.01,"[178.89720154 177.36271667 174.4332428  175.69871521 177.38264465
 176.76486206]",False
