,state,action,reward,next_state,done
58,"[404.08999634 408.60998535 414.3999939  414.79000854 409.52999878
 409.8500061 ]",0,-0.01,"[408.60998535 414.3999939  414.79000854 409.52999878 409.8500061
 411.07998657]",False
59,"[408.60998535 414.3999939  414.79000854 409.52999878 409.8500061
 411.07998657]",1,1.21998046875,"[414.3999939  414.79000854 409.52999878 409.8500061  411.07998657
 413.72000122]",False
60,"[414.3999939  414.79000854 409.52999878 409.8500061  411.07998657
 413.72000122]",1,2.6400146484375,"[414.79000854 409.52999878 409.8500061  411.07998657 413.72000122
 410.80999756]",False
61,"[414.79000854 409.52999878 409.8500061  411.07998657 413.72000122
 410.80999756]",1,-2.910003662109375,"[409.52999878 409.8500061  411.07998657 413.72000122 410.80999756
 408.5       ]",False
62,"[409.52999878 409.8500061  411.07998657 413.72000122 410.80999756
 408.5       ]",1,-2.30999755859375,"[409.8500061  411.07998657 413.72000122 410.80999756 408.5
 408.76998901]",False
63,"[409.8500061  411.07998657 413.72000122 410.80999756 408.5
 408.76998901]",1,0.269989013671875,"[411.07998657 413.72000122 410.80999756 408.5        408.76998901
 405.92001343]",False
64,"[411.07998657 413.72000122 410.80999756 408.5        408.76998901
 405.92001343]",0,-2.8599755859375,"[413.72000122 410.80999756 408.5        408.76998901 405.92001343
 405.54000854]",False
65,"[413.72000122 410.80999756 408.5        408.76998901 405.92001343
 405.54000854]",0,-0.760009765625,"[410.80999756 408.5        408.76998901 405.92001343 405.54000854
 407.32000732]",False
66,"[410.80999756 408.5        408.76998901 405.92001343 405.54000854
 407.32000732]",1,5.329996337890625,"[408.5        408.76998901 405.92001343 405.54000854 407.32000732
 407.95001221]",False
67,"[408.5        408.76998901 405.92001343 405.54000854 407.32000732
 407.95001221]",0,1.8800146484375,"[408.76998901 405.92001343 405.54000854 407.32000732 407.95001221
 409.1499939 ]",False
68,"[408.76998901 405.92001343 405.54000854 407.32000732 407.95001221
 409.1499939 ]",1,4.7899267578125,"[405.92001343 405.54000854 407.32000732 407.95001221 409.1499939
 409.61999512]",False
69,"[405.92001343 405.54000854 407.32000732 407.95001221 409.1499939
 409.61999512]",0,1.8700048828125,"[405.54000854 407.32000732 407.95001221 409.1499939  409.61999512
 413.98001099]",False
70,"[405.54000854 407.32000732 407.95001221 409.1499939  409.61999512
 413.98001099]",1,21.790079345703123,"[407.32000732 407.95001221 409.1499939  409.61999512 413.98001099
 410.97000122]",False
71,"[407.32000732 407.95001221 409.1499939  409.61999512 413.98001099
 410.97000122]",0,-15.060048828125,"[407.95001221 409.1499939  409.61999512 413.98001099 410.97000122
 410.26000977]",False
72,"[407.95001221 409.1499939  409.61999512 413.98001099 410.97000122
 410.26000977]",1,-4.26994873046875,"[409.1499939  409.61999512 413.98001099 410.97000122 410.26000977
 407.95001221]",False
73,"[409.1499939  409.61999512 413.98001099 410.97000122 410.26000977
 407.95001221]",1,-13.8599853515625,"[409.61999512 413.98001099 410.97000122 410.26000977 407.95001221
 406.79998779]",False
74,"[409.61999512 413.98001099 410.97000122 410.26000977 407.95001221
 406.79998779]",0,-6.910146484375,"[413.98001099 410.97000122 410.26000977 407.95001221 406.79998779
 405.19000244]",False
75,"[413.98001099 410.97000122 410.26000977 407.95001221 406.79998779
 405.19000244]",1,-11.2798974609375,"[410.97000122 410.26000977 407.95001221 406.79998779 405.19000244
 407.1000061 ]",False
76,"[410.97000122 410.26000977 407.95001221 406.79998779 405.19000244
 407.1000061 ]",1,13.370025634765625,"[410.26000977 407.95001221 406.79998779 405.19000244 407.1000061
 405.76998901]",False
77,"[410.26000977 407.95001221 406.79998779 405.19000244 407.1000061
 405.76998901]",1,-9.31011962890625,"[407.95001221 406.79998779 405.19000244 407.1000061  405.76998901
 411.17001343]",False
78,"[407.95001221 406.79998779 405.19000244 407.1000061  405.76998901
 411.17001343]",1,37.8001708984375,"[406.79998779 405.19000244 407.1000061  405.76998901 411.17001343
 409.07998657]",False
79,"[406.79998779 405.19000244 407.1000061  405.76998901 411.17001343
 409.07998657]",1,-14.63018798828125,"[405.19000244 407.1000061  405.76998901 411.17001343 409.07998657
 410.51998901]",False
80,"[405.19000244 407.1000061  405.76998901 411.17001343 409.07998657
 410.51998901]",1,10.08001708984375,"[407.1000061  405.76998901 411.17001343 409.07998657 410.51998901
 413.79000854]",False
81,"[407.1000061  405.76998901 411.17001343 409.07998657 410.51998901
 413.79000854]",1,22.89013671875,"[405.76998901 411.17001343 409.07998657 410.51998901 413.79000854
 418.77999878]",False
82,"[405.76998901 411.17001343 409.07998657 410.51998901 413.79000854
 418.77999878]",1,34.929931640625,"[411.17001343 409.07998657 410.51998901 413.79000854 418.77999878
 424.44000244]",False
