,state,action,reward,next_state,done
66,"[489.29058838 490.49658203 487.38287354 491.5640564  491.38616943
 485.63870239]",1,-0.01,"[490.49658203 487.38287354 491.5640564  491.38616943 485.63870239
 477.51870728]",False
67,"[490.49658203 487.38287354 491.5640564  491.38616943 485.63870239
 477.51870728]",2,-0.01,"[487.38287354 491.5640564  491.38616943 485.63870239 477.51870728
 480.96325684]",False
68,"[487.38287354 491.5640564  491.38616943 485.63870239 477.51870728
 480.96325684]",2,0.0,"[491.5640564  491.38616943 485.63870239 477.51870728 480.96325684
 479.04742432]",False
69,"[491.5640564  491.38616943 485.63870239 477.51870728 480.96325684
 479.04742432]",2,0.0,"[491.38616943 485.63870239 477.51870728 480.96325684 479.04742432
 486.38317871]",False
70,"[491.38616943 485.63870239 477.51870728 480.96325684 479.04742432
 486.38317871]",0,-0.02,"[485.63870239 477.51870728 480.96325684 479.04742432 486.38317871
 480.94338989]",False
71,"[485.63870239 477.51870728 480.96325684 479.04742432 486.38317871
 480.94338989]",1,-5.449788818359375,"[477.51870728 480.96325684 479.04742432 486.38317871 480.94338989
 480.48678589]",False
72,"[477.51870728 480.96325684 479.04742432 486.38317871 480.94338989
 480.48678589]",2,-0.46660400390625,"[480.96325684 479.04742432 486.38317871 480.94338989 480.48678589
 482.86917114]",False
73,"[480.96325684 479.04742432 486.38317871 480.94338989 480.48678589
 482.86917114]",2,0.0,"[479.04742432 486.38317871 480.94338989 480.48678589 482.86917114
 505.52166748]",False
74,"[479.04742432 486.38317871 480.94338989 480.48678589 482.86917114
 505.52166748]",2,0.0,"[486.38317871 480.94338989 480.48678589 482.86917114 505.52166748
 491.01889038]",False
75,"[486.38317871 480.94338989 480.48678589 482.86917114 505.52166748
 491.01889038]",2,0.0,"[480.94338989 480.48678589 482.86917114 505.52166748 491.01889038
 494.58255005]",False
76,"[480.94338989 480.48678589 482.86917114 505.52166748 491.01889038
 494.58255005]",2,0.0,"[480.48678589 482.86917114 505.52166748 491.01889038 494.58255005
 486.29385376]",False
77,"[480.48678589 482.86917114 505.52166748 491.01889038 494.58255005
 486.29385376]",0,-0.02,"[482.86917114 505.52166748 491.01889038 494.58255005 486.29385376
 484.42767334]",False
78,"[482.86917114 505.52166748 491.01889038 494.58255005 486.29385376
 484.42767334]",2,-1.886180419921875,"[505.52166748 491.01889038 494.58255005 486.29385376 484.42767334
 485.74786377]",False
79,"[505.52166748 491.01889038 494.58255005 486.29385376 484.42767334
 485.74786377]",1,-0.01,"[491.01889038 494.58255005 486.29385376 484.42767334 485.74786377
 488.49752808]",False
80,"[491.01889038 494.58255005 486.29385376 484.42767334 485.74786377
 488.49752808]",2,-0.01,"[494.58255005 486.29385376 484.42767334 485.74786377 488.49752808
 497.2527771 ]",False
81,"[494.58255005 486.29385376 484.42767334 485.74786377 488.49752808
 497.2527771 ]",1,-0.01,"[486.29385376 484.42767334 485.74786377 488.49752808 497.2527771
 500.65762329]",False
82,"[486.29385376 484.42767334 485.74786377 488.49752808 497.2527771
 500.65762329]",1,0.0,"[484.42767334 485.74786377 488.49752808 497.2527771  500.65762329
 507.7749939 ]",False
83,"[484.42767334 485.74786377 488.49752808 497.2527771  500.65762329
 507.7749939 ]",1,0.0,"[485.74786377 488.49752808 497.2527771  500.65762329 507.7749939
 511.58682251]",False
84,"[485.74786377 488.49752808 497.2527771  500.65762329 507.7749939
 511.58682251]",1,0.0,"[488.49752808 497.2527771  500.65762329 507.7749939  511.58682251
 544.84082031]",False
85,"[488.49752808 497.2527771  500.65762329 507.7749939  511.58682251
 544.84082031]",2,-0.01,"[497.2527771  500.65762329 507.7749939  511.58682251 544.84082031
 569.07171631]",False
86,"[497.2527771  500.65762329 507.7749939  511.58682251 544.84082031
 569.07171631]",2,0.0,"[500.65762329 507.7749939  511.58682251 544.84082031 569.07171631
 560.19732666]",False
87,"[500.65762329 507.7749939  511.58682251 544.84082031 569.07171631
 560.19732666]",1,-0.01,"[507.7749939  511.58682251 544.84082031 569.07171631 560.19732666
 561.18005371]",False
88,"[507.7749939  511.58682251 544.84082031 569.07171631 560.19732666
 561.18005371]",2,-0.01,"[511.58682251 544.84082031 569.07171631 560.19732666 561.18005371
 554.42999268]",False
89,"[511.58682251 544.84082031 569.07171631 560.19732666 561.18005371
 554.42999268]",2,0.0,"[544.84082031 569.07171631 560.19732666 561.18005371 554.42999268
 550.62805176]",False
90,"[544.84082031 569.07171631 560.19732666 561.18005371 554.42999268
 550.62805176]",0,-0.02,"[569.07171631 560.19732666 561.18005371 554.42999268 550.62805176
 555.64099121]",False
91,"[569.07171631 560.19732666 561.18005371 554.42999268 550.62805176
 555.64099121]",2,4.992939453125,"[560.19732666 561.18005371 554.42999268 550.62805176 555.64099121
 555.5715332 ]",False
92,"[560.19732666 561.18005371 554.42999268 550.62805176 555.64099121
 555.5715332 ]",2,0.0,"[561.18005371 554.42999268 550.62805176 555.64099121 555.5715332
 565.53778076]",False
93,"[561.18005371 554.42999268 550.62805176 555.64099121 555.5715332
 565.53778076]",0,-0.02,"[554.42999268 550.62805176 555.64099121 555.5715332  565.53778076
 562.58959961]",False
94,"[554.42999268 550.62805176 555.64099121 555.5715332  565.53778076
 562.58959961]",2,-2.96818115234375,"[550.62805176 555.64099121 555.5715332  565.53778076 562.58959961
 572.0993042 ]",False
95,"[550.62805176 555.64099121 555.5715332  565.53778076 562.58959961
 572.0993042 ]",1,-0.01,"[555.64099121 555.5715332  565.53778076 562.58959961 572.0993042
 571.93054199]",True
96,"[499.32223511 502.36462402 495.20663452 502.79782104 511.38336182
 512.0725708 ]",1,0.0,"[502.36462402 495.20663452 502.79782104 511.38336182 512.0725708
 510.23132324]",False
97,"[502.36462402 495.20663452 502.79782104 511.38336182 512.0725708
 510.23132324]",0,-0.01,"[495.20663452 502.79782104 511.38336182 512.0725708  510.23132324
 509.66030884]",False
98,"[495.20663452 502.79782104 511.38336182 512.0725708  510.23132324
 509.66030884]",0,-0.571014404296875,"[502.79782104 511.38336182 512.0725708  510.23132324 509.66030884
 508.88250732]",False
99,"[502.79782104 511.38336182 512.0725708  510.23132324 509.66030884
 508.88250732]",1,-1.56560302734375,"[511.38336182 512.0725708  510.23132324 509.66030884 508.88250732
 508.97109985]",False
100,"[511.38336182 512.0725708  510.23132324 509.66030884 508.88250732
 508.97109985]",1,0.17718505859375,"[512.0725708  510.23132324 509.66030884 508.88250732 508.97109985
 512.85046387]",False
101,"[512.0725708  510.23132324 509.66030884 508.88250732 508.97109985
 512.85046387]",1,7.75872802734375,"[510.23132324 509.66030884 508.88250732 508.97109985 512.85046387
 513.5100708 ]",False
102,"[510.23132324 509.66030884 508.88250732 508.97109985 512.85046387
 513.5100708 ]",0,1.3092138671875,"[509.66030884 508.88250732 508.97109985 512.85046387 513.5100708
 513.02758789]",False
103,"[509.66030884 508.88250732 508.97109985 512.85046387 513.5100708
 513.02758789]",0,-1.44744873046875,"[508.88250732 508.97109985 512.85046387 513.5100708  513.02758789
 513.92352295]",False
104,"[508.88250732 508.97109985 512.85046387 513.5100708  513.02758789
 513.92352295]",1,3.573740234375,"[508.97109985 512.85046387 513.5100708  513.02758789 513.92352295
 518.38378906]",False
105,"[508.97109985 512.85046387 513.5100708  513.02758789 513.92352295
 518.38378906]",0,17.831064453125,"[512.85046387 513.5100708  513.02758789 513.92352295 518.38378906
 519.11230469]",False
106,"[512.85046387 513.5100708  513.02758789 513.92352295 518.38378906
 519.11230469]",1,3.632578125,"[513.5100708  513.02758789 513.92352295 518.38378906 519.11230469
 517.22198486]",False
107,"[513.5100708  513.02758789 513.92352295 518.38378906 519.11230469
 517.22198486]",2,-9.46159912109375,"[513.02758789 513.92352295 518.38378906 519.11230469 517.22198486
 505.50537109]",False
108,"[513.02758789 513.92352295 518.38378906 519.11230469 517.22198486
 505.50537109]",1,-46.876455078125,"[513.92352295 518.38378906 519.11230469 517.22198486 505.50537109
 490.5987854 ]",False
109,"[513.92352295 518.38378906 519.11230469 517.22198486 505.50537109
 490.5987854 ]",1,-59.6263427734375,"[518.38378906 519.11230469 517.22198486 505.50537109 490.5987854
 485.99093628]",False
110,"[518.38378906 519.11230469 517.22198486 505.50537109 490.5987854
 485.99093628]",0,-18.441396484375,"[519.11230469 517.22198486 505.50537109 490.5987854  485.99093628
 481.9836731 ]",False
111,"[519.11230469 517.22198486 505.50537109 490.5987854  485.99093628
 481.9836731 ]",1,-20.04631591796875,"[517.22198486 505.50537109 490.5987854  485.99093628 481.9836731
 474.44174194]",False
112,"[517.22198486 505.50537109 490.5987854  485.99093628 481.9836731
 474.44174194]",1,-37.70965576171875,"[505.50537109 490.5987854  485.99093628 481.9836731  474.44174194
 465.85617065]",False
113,"[505.50537109 490.5987854  485.99093628 481.9836731  474.44174194
 465.85617065]",2,-42.9378564453125,"[490.5987854  485.99093628 481.9836731  474.44174194 465.85617065
 465.31466675]",False
